14.55.25.132,13.41.107.98
123.131.26.165,122.126.158.221
126.60.9.119,125.219.241.143
67.59.6.197,69.37.6.138
123.56.26.145,122.204.158.147
68.35.237.160,64.62.10.85
67.238.236.166,69.208.45.94
61.57.26.148,61.37.101.116
68.61.8.183,64.42.240.183
120.61.26.188,120.58.238.195
61.64.27.102,61.67.151.110
123.236.27.145,122.44.155.236
11.131.29.150,10.0.228.145
63.33.9.132,62.222.138.148
64.31.29.151,71.232.154.240
204.57.27.148,204.50.235.114
201.130.6.163,201.255.134.163
12.56.237.187,15.43.11.59
13.59.27.156,14.207.107.28
120.60.235.120,120.59.52.132
201.131.6.137,201.254.249.5
60.60.25.159,60.219.16.159
129.236.235.100,129.139.55.90
206.64.26.124,206.67.154.124
15.32.6.134,12.220.249.121
209.55.25.169,217.38.156.164
63.55.7.143,62.200.248.143
70.132.235.199,66.123.16.119
202.133.8.153,202.250.137.24
70.133.9.153,66.122.243.25
69.238.8.109,65.145.119.173
202.130.29.176,202.253.147.207
120.132.25.135,120.251.26.8
16.239.7.177,16.16.248.202
68.238.237.122,64.206.53.133
64.33.8.181,71.221.118.179
17.239.235.190,17.208.51.65
69.130.6.114,65.252.134.78
17.236.27.157,17.211.99.227
120.236.235.188,120.179.23.60
67.30.7.137,69.31.135.24
205.235.235.136,205.243.235.123
68.134.27.135,64.134.28.111
125.35.29.147,126.195.99.144
16.61.26.159,16.205.102.159
206.59.9.123,206.38.143.120
12.130.7.127,15.131.120.191
60.55.28.136,60.215.19.21
122.35.5.157,123.194.251.156
208.132.236.145,216.4.212.242
125.34.6.196,126.194.134.245
10.58.25.109,11.52.226.146
122.60.26.127,123.220.153.191
68.62.236.194,64.40.20.241
204.132.5.136,204.251.5.152
16.61.28.133,16.205.99.101
14.33.29.100,13.62.157.92
16.32.8.109,16.223.14.98
125.60.5.146,126.212.123.113
60.31.236.136,60.232.21.117
202.57.26.101,202.62.145.163
203.56.26.197,203.51.153.108
122.132.26.182,123.4.225.73
60.31.26.148,60.232.154.243
121.58.29.175,121.59.101.80
68.237.28.127,64.205.101.191
122.57.27.151,123.217.100.144
60.35.9.146,60.195.119.21
123.30.28.167,122.224.155.47
67.237.237.107,69.210.52.103
205.133.9.188,205.133.14.61
126.62.26.200,125.217.97.25
15.134.27.173,12.7.28.221
122.236.26.138,123.107.154.229
209.34.6.150,217.63.121.9
203.64.5.195,203.64.4.187
11.64.7.157,10.128.135.124
63.238.235.185,62.87.12.197
68.133.6.136,64.133.121.26
207.237.29.158,207.149.98.1
69.33.237.180,65.62.19.202
63.33.27.130,62.222.148.253
202.63.6.103,202.57.6.111
69.235.6.102,65.149.121.145
68.60.8.189,64.43.10.195
13.236.29.182,14.20.21.54
123.61.8.143,122.202.142.143
17.33.5.159,17.34.132.255
68.33.9.171,64.61.118.212
204.31.27.180,204.25.99.180
206.235.25.192,206.139.26.171
123.60.28.178,122.203.21.49
122.132.6.122,123.4.249.185
123.55.7.197,122.199.120.205
63.59.8.171,62.197.10.164
128.134.5.159,128.135.250.96
206.235.26.125,206.139.25.188
206.62.29.121,206.32.156.135
62.61.5.113,63.205.123.118
203.58.237.158,203.48.245.97
66.236.29.125,68.107.108.130
201.132.26.144,201.251.18.239
123.64.237.157,122.128.12.3
60.63.9.181,60.216.139.178
206.32.9.182,206.63.10.182
201.31.26.125,201.31.101.131
208.32.29.126,216.220.149.126
127.55.8.149,124.199.114.237
17.56.25.165,17.60.23.172
123.238.235.183,122.47.235.79
122.31.5.141,123.224.251.19
202.33.25.184,202.33.21.185
70.62.6.103,66.223.121.175
66.61.237.152,68.218.42.229
64.35.8.178,71.223.114.206
11.56.237.124,10.203.20.189
129.57.235.134,129.41.211.241
65.56.27.151,70.200.231.15
65.61.7.122,70.205.7.122
60.130.6.122,60.127.6.122
205.239.25.182,205.247.19.201
68.32.26.120,64.60.225.135
203.58.28.109,203.48.28.108
13.61.29.123,14.202.157.135
15.59.5.101,12.206.132.146
67.57.235.121,69.38.43.121
203.237.29.158,203.245.21.158
66.130.5.114,68.0.5.117
69.235.25.109,65.149.106.162
202.62.9.161,202.56.243.218
129.238.236.169,129.137.51.37
204.134.7.101,204.248.135.172
62.131.8.117,63.127.112.75
11.130.5.105,10.1.122.91
67.134.235.190,69.134.11.65
12.239.7.200,15.247.7.199
70.33.9.199,66.193.11.151
207.31.7.182,207.31.7.73
68.239.6.149,64.207.121.19
207.133.7.192,207.250.248.75
62.62.5.199,63.206.5.175
121.60.8.135,121.60.9.104
207.236.26.197,207.148.25.101
10.30.235.189,11.31.200.195
204.236.6.200,204.147.121.36
13.239.236.199,14.23.203.95
121.34.29.117,121.34.148.74
129.134.29.125,129.249.154.66
67.133.236.101,69.133.213.162
16.133.236.181,16.122.18.180
201.34.29.158,201.33.156.129
203.62.27.159,203.55.144.255
206.55.25.189,206.41.20.61
204.134.8.177,204.248.143.73
12.133.25.195,15.133.105.67
62.59.6.144,63.200.134.141
65.57.29.188,70.201.108.195
61.64.6.105,61.67.134.84
202.60.29.148,202.59.234.234
120.59.25.199,120.61.21.31
62.35.7.100,63.222.248.90
121.134.8.198,121.135.139.25
205.34.27.148,205.35.96.140
15.61.26.159,12.202.230.255
62.57.236.178,63.202.42.182
12.64.5.105,15.67.251.148
62.33.27.108,63.221.31.108
129.131.235.153,129.255.240.230
68.238.27.110,64.206.239.110
68.58.29.199,64.44.155.80
128.30.8.190,128.23.114.190
67.64.27.170,69.64.103.217
125.63.29.149,126.215.26.140
204.59.8.183,204.48.143.55
205.56.28.178,205.55.26.177
129.59.236.110,129.42.45.145
204.55.237.152,204.56.42.120
17.64.29.102,17.64.106.174
207.238.235.108,207.151.48.99
70.61.6.142,66.221.6.142
16.63.25.191,16.206.150.191
127.131.236.158,124.1.210.129
65.32.237.188,70.223.236.61
62.31.27.186,63.224.159.58
206.238.237.198,206.142.213.222
15.134.8.105,12.7.14.104
121.134.28.140,121.135.147.114
67.132.5.200,69.132.251.137
125.59.27.118,126.209.107.142
208.35.8.114,216.223.15.182
124.59.26.110,127.50.153.158
129.57.26.193,129.41.109.112
61.134.29.131,61.134.18.247
203.64.236.188,203.64.243.66
15.34.27.199,12.223.148.0
11.55.28.125,10.198.148.125
128.35.237.121,128.62.53.69
206.132.25.135,206.251.234.112
200.56.6.127,200.220.121.191
15.57.29.187,12.205.26.184
208.130.235.132,216.0.239.123
11.32.26.125,10.220.225.188
127.30.25.185,124.224.232.196
127.55.9.149,124.199.115.141
124.62.29.129,127.54.20.229
128.55.235.145,128.39.204.246
128.236.26.180,128.211.149.52
62.56.28.164,63.203.19.37
60.57.8.118,60.222.245.142
15.131.237.126,12.1.205.65
121.57.5.184,121.57.4.59
124.56.27.164,127.48.151.93
121.133.27.185,121.133.31.58
126.133.7.163,125.5.7.44
60.62.236.119,60.217.212.119
128.238.237.182,128.208.19.182
64.238.235.191,71.78.47.63
209.62.7.126,217.41.135.190
60.235.7.171,60.16.135.40
120.31.8.138,120.16.242.250
68.63.7.125,64.41.7.66
61.64.237.169,61.67.13.215
14.62.6.124,13.33.6.67
128.131.9.147,128.129.10.139
120.130.9.196,120.255.116.90
12.131.25.170,15.130.228.86
127.32.7.168,124.223.120.217
68.57.237.129,64.46.19.28
70.237.28.107,66.42.147.167
205.35.26.158,205.34.158.129
15.61.28.193,12.202.226.207
123.58.25.182,122.207.99.206
60.236.26.162,60.20.22.170
202.131.28.171,202.252.155.40
200.30.25.196,200.224.23.149
205.235.29.110,205.243.27.94
128.133.237.131,128.133.244.239
70.60.236.182,66.220.10.182
120.61.25.161,120.58.237.216
120.57.26.145,120.62.229.19
204.31.5.111,204.25.122.159
62.134.7.109,63.121.120.162
61.55.6.169,61.40.249.40
10.235.7.185,11.179.7.69
68.237.235.123,64.205.244.132
204.55.28.193,204.56.236.220
200.238.28.148,200.41.236.243
206.32.6.144,206.63.6.142
125.61.27.146,126.213.103.233
61.55.7.120,61.40.248.71
64.237.8.135,71.77.10.159
14.238.25.199,13.201.234.168
126.132.235.175,125.4.215.32
122.58.236.104,123.218.53.167
66.30.6.171,68.233.134.215
207.57.25.191,207.49.96.191
16.132.9.200,16.123.141.134
202.239.29.113,202.177.99.78
65.30.237.130,70.232.242.97
125.55.236.101,126.217.235.147
205.32.28.151,205.32.107.119
60.58.237.157,60.220.205.99
64.35.9.188,71.223.115.61
66.237.6.156,68.106.134.226
129.239.5.100,129.136.250.106
11.58.27.179,10.201.151.52
64.235.29.118,71.73.109.142
11.237.7.192,10.74.248.119
207.34.26.148,207.35.225.20
121.56.26.200,121.56.106.249
200.62.25.177,200.217.226.205
11.33.5.108,10.221.4.108
12.132.27.116,15.132.111.181
17.239.25.104,17.208.144.165
128.57.27.146,128.46.147.233
70.30.8.139,66.230.247.20
200.235.235.119,200.44.23.72
125.134.5.121,126.7.133.186
122.56.6.144,123.216.121.114
208.134.26.144,216.7.26.247
203.57.25.115,203.50.157.72
120.238.235.147,120.177.203.139
63.35.5.195,62.221.122.176
201.130.26.131,201.255.145.0
120.58.9.123,120.60.240.135
62.63.5.112,63.207.123.77
128.133.29.139,128.133.109.20
70.62.8.187,66.223.114.187
204.58.6.120,204.49.134.122
121.60.25.188,121.60.22.66
14.56.26.144,13.36.157.108
124.236.9.102,127.203.243.161
11.57.28.150,10.202.237.14
207.134.25.171,207.248.26.43
127.31.6.191,124.225.6.192
201.238.235.187,201.144.244.196
201.236.6.111,201.147.249.144
16.30.9.106,16.225.138.153
205.133.25.196,205.133.17.4
11.60.8.144,10.204.244.233
70.61.26.118,66.221.18.78
122.32.25.156,123.192.106.227
125.31.236.200,126.238.52.233
11.238.236.146,10.73.204.141
123.33.5.117,122.222.251.116
69.58.5.155,65.36.132.27
64.31.236.144,71.232.21.19
62.35.27.189,63.222.239.66
126.34.236.134,125.194.243.30
62.64.28.163,63.191.234.223
205.30.235.166,205.31.215.38
10.235.6.180,11.179.6.180
129.62.8.132,129.47.141.28
62.62.7.183,63.206.7.176
10.31.8.149,11.30.247.13
120.63.6.173,120.57.121.83
15.238.26.112,12.113.17.141
12.34.26.107,15.60.146.91
70.236.25.116,66.43.238.141
120.133.29.143,120.250.155.16
208.60.26.142,216.195.25.17
66.58.29.128,68.223.18.151
67.238.26.187,69.208.150.184
205.59.9.125,205.52.244.67
61.133.5.184,61.133.5.184
126.237.9.143,125.114.137.96
128.58.237.147,128.44.235.244
16.35.5.190,16.220.251.190
65.61.237.115,70.205.211.179
13.35.8.153,14.220.142.155
128.63.5.177,128.40.251.181
202.31.28.130,202.30.156.230
60.237.8.152,60.21.118.132
65.62.7.113,70.206.248.179
126.35.235.136,125.195.200.138
122.34.25.165,123.195.103.90
63.133.5.131,62.5.5.120
67.58.25.129,69.36.103.153
61.236.5.155,61.236.122.251
67.31.6.112,69.30.249.179
69.58.27.167,65.36.156.80
63.238.26.194,62.87.238.186
15.60.6.180,12.203.6.204
60.35.27.172,60.195.103.210
11.32.9.155,10.220.241.135
13.237.5.161,14.21.122.169
17.62.236.139,17.57.20.244
67.59.28.195,69.37.27.32
15.32.7.180,12.220.248.180
120.134.27.105,120.249.144.91
127.63.6.113,124.201.121.140
206.133.28.181,206.250.157.51
10.239.235.148,11.183.232.242
64.134.235.181,71.6.16.205
62.134.236.145,63.121.213.117
126.30.27.146,125.231.111.14
208.130.9.164,216.0.118.162
63.59.29.158,62.197.28.126
63.35.29.109,62.221.98.172
61.130.7.184,61.130.135.196
200.55.26.179,200.215.22.176
209.59.29.140,217.46.155.18
64.64.237.163,71.191.52.216
65.31.8.166,70.233.112.209
12.31.235.125,15.31.236.188
202.61.27.108,202.58.152.93
202.33.26.127,202.33.22.127
14.235.27.149,13.207.28.138
122.60.7.158,123.220.135.1
17.57.235.176,17.61.207.74
14.30.27.128,13.16.107.150
70.59.27.118,66.218.152.142
14.58.6.175,13.38.6.223
128.59.9.136,128.45.118.151
121.130.25.142,121.129.29.126
16.34.5.179,16.221.5.180
13.62.29.154,14.200.107.5
67.55.29.117,69.40.227.117
204.59.236.168,204.48.11.84
124.35.6.186,127.32.249.57
62.131.26.123,63.127.105.187
12.57.9.184,15.42.243.184
68.60.5.163,64.43.5.87
204.133.235.104,204.250.43.101
125.62.236.181,126.214.19.76
70.33.7.186,66.193.7.57
65.58.237.156,70.203.12.125
64.57.235.174,71.206.44.174
127.130.236.163,124.0.53.47
203.58.236.170,203.48.244.165
205.64.29.183,205.127.109.72
65.239.27.107,70.79.99.88
61.33.7.180,61.61.7.74
205.31.29.116,205.30.157.77
15.132.25.197,12.4.151.154
204.235.8.155,204.151.116.228
126.132.25.181,125.4.106.178
125.57.27.177,126.210.144.177
123.33.7.145,122.222.248.12
64.30.8.197,71.233.136.229
69.34.7.178,65.61.120.74
70.134.8.172,66.120.242.173
17.134.236.151,17.134.245.112
11.61.9.107,10.205.12.148
12.35.26.126,15.61.98.65
120.238.5.115,120.177.4.183
129.132.237.146,129.251.42.114
200.58.28.138,200.222.237.105
125.238.28.174,126.72.28.174
201.55.7.133,201.55.120.108
63.58.26.141,62.196.237.2
14.239.26.127,13.200.229.191
129.58.27.166,129.43.239.222
69.238.29.104,65.145.100.164
10.31.235.115,11.30.15.179
11.134.237.175,10.7.13.160
204.63.236.155,204.54.53.103
14.56.5.188,13.36.132.60
205.238.25.184,205.246.26.57
122.56.28.190,123.216.98.193
122.57.25.101,123.217.103.171
200.59.236.135,200.223.244.248
69.62.7.181,65.32.135.77
14.63.5.166,13.32.251.41
128.63.235.108,128.40.52.156
16.63.236.162,16.206.11.90
14.237.237.173,13.202.20.162
205.134.26.177,205.134.157.53
201.57.235.162,201.62.55.38
125.131.28.127,126.0.227.128
70.235.29.200,66.47.21.228
123.130.8.119,122.127.12.79
12.57.235.102,15.42.55.150
68.236.6.120,64.204.249.135
12.34.29.196,15.60.148.10
70.64.27.110,66.128.227.110
69.134.235.157,65.249.11.156
202.238.237.121,202.176.234.134
13.235.29.176,14.17.26.73
68.132.8.155,64.132.141.4
61.130.8.150,61.130.137.105
11.35.7.114,10.223.7.141
13.62.237.149,14.200.204.19
200.31.5.158,200.225.122.129
121.130.5.102,121.129.5.153
67.35.8.121,69.62.240.69
61.130.237.185,61.130.44.57
62.238.7.123,63.14.135.135
202.30.7.136,202.31.7.20
12.60.28.115,15.44.21.140
63.34.236.173,62.220.203.44
120.134.29.195,120.249.148.52
12.239.235.156,15.247.247.99
200.34.27.155,200.195.236.24
11.57.7.189,10.202.248.195
201.62.9.173,201.57.9.162
60.58.5.190,60.220.123.193
209.134.9.111,217.134.141.175
60.130.27.118,60.127.23.142
120.133.6.171,120.250.134.219
128.237.236.196,128.210.53.44
14.55.6.163,13.41.121.47
121.59.9.146,121.58.246.238
66.31.236.199,68.232.20.231
209.236.7.190,217.243.135.62
201.239.5.131,201.145.5.136
14.31.5.139,13.17.123.139
17.56.236.174,17.60.242.222
11.33.9.170,10.221.11.169
69.62.236.164,65.32.52.173
16.63.7.198,16.206.135.73
65.131.25.110,70.3.31.81
63.35.28.104,62.221.99.168
200.62.7.106,200.217.248.89
127.62.7.123,124.200.7.184
67.132.235.156,69.132.11.125
14.59.25.158,13.39.30.1
69.236.27.102,65.147.103.166
207.62.235.111,207.55.200.175
128.60.6.148,128.43.134.236
16.34.7.119,16.221.7.112
205.35.9.189,205.34.141.60
204.56.8.199,204.51.8.231
200.238.8.142,200.41.242.238
15.35.7.150,12.222.248.241
70.63.235.199,66.222.43.135
204.55.5.109,204.56.251.109
209.61.29.138,217.42.149.137
125.59.237.176,126.209.211.204
60.63.237.121,60.216.51.121
61.61.28.175,61.34.154.208
202.30.28.136,202.31.18.154
124.58.28.112,127.51.107.176
16.30.235.146,16.225.51.149
120.236.236.158,120.179.18.129
127.134.235.114,124.6.20.117
125.58.7.179,126.208.248.75
128.35.25.194,128.62.233.33
209.132.25.177,217.132.157.50
63.235.6.166,62.82.249.89
207.58.237.153,207.51.45.26
209.60.29.169,217.43.26.218
12.132.5.100,15.132.123.92
67.35.7.115,69.62.248.79
206.61.26.175,206.34.154.160
61.34.25.107,61.62.18.104
122.130.6.107,123.0.6.88
15.60.237.200,12.203.211.197
123.62.28.162,122.200.19.82
65.236.236.178,70.76.235.50
12.237.27.166,15.245.23.33
127.62.5.185,124.200.5.197
208.239.236.164,216.87.205.44
65.56.9.181,70.200.246.75
14.56.8.177,13.36.137.75
206.236.7.128,206.140.248.31
121.239.8.176,121.214.244.179
121.56.29.166,121.56.108.89
125.238.237.129,126.72.213.255
209.58.28.176,217.47.229.79
120.57.8.145,120.62.244.143
67.235.5.136,69.214.250.118
61.236.29.132,61.236.109.154
123.34.5.161,122.220.4.87
120.35.25.143,120.35.98.15
122.31.8.158,123.224.246.129
62.35.26.142,63.222.238.225
13.133.29.124,14.122.229.130
126.235.237.102,125.118.18.89
14.30.6.141,13.16.121.13
127.238.236.133,124.73.212.157
60.30.26.195,60.233.22.148
129.32.29.126,129.60.156.129
63.62.28.196,62.192.156.178
202.235.27.197,202.181.99.179
123.236.25.132,122.44.153.20
61.237.28.192,61.237.99.115
11.58.6.145,10.201.134.236
68.62.9.136,64.40.244.121
124.133.25.166,127.133.17.214
16.63.235.119,16.206.15.143
65.238.9.142,70.78.143.110
129.132.27.170,129.251.151.85
11.133.237.104,10.5.211.89
66.237.235.122,68.106.15.133
208.64.25.141,216.191.148.242
16.31.237.120,16.224.13.132
123.55.5.144,122.199.123.232
66.58.25.113,68.223.20.140
64.32.29.153,71.220.99.7
208.239.8.177,216.87.9.77
60.62.26.155,60.217.105.100
66.59.9.138,68.222.143.246
121.61.236.107,121.61.205.155
67.63.7.183,69.33.120.207
203.55.5.117,203.57.123.116
205.55.25.149,205.57.31.114
121.31.237.191,121.25.204.191
66.31.237.151,68.232.21.23
62.35.5.185,63.222.251.184
124.64.9.144,127.64.141.150
123.63.29.200,122.201.20.235
10.130.5.146,11.255.4.106
128.31.27.182,128.22.144.206
124.59.6.113,127.50.134.119
69.235.235.134,65.149.235.9
10.236.7.200,11.180.135.68
16.33.9.148,16.222.247.13
206.57.9.200,206.37.15.187
67.56.8.163,69.39.119.35
66.60.6.191,68.219.134.192
123.131.235.130,122.126.20.14
14.237.5.119,13.202.133.79
123.62.235.124,122.200.235.188
60.31.9.136,60.232.137.106
120.30.8.120,120.17.115.187
10.236.236.183,11.180.18.200
123.60.26.179,122.203.17.48
123.57.7.141,122.205.120.124
64.56.7.114,71.207.248.141
201.131.25.124,201.254.227.189
206.133.5.169,206.250.132.171
66.57.9.173,68.221.112.82
122.238.27.171,123.104.111.84
12.56.28.105,15.43.237.170
203.60.5.156,203.52.250.156
203.64.29.115,203.64.19.143
123.238.6.145,122.47.121.115
122.236.28.107,123.107.156.104
10.238.26.109,11.182.109.172
120.237.29.101,120.178.228.107
206.35.8.170,206.60.240.169
127.130.29.130,124.0.234.141
200.31.237.166,200.225.236.33
62.55.8.103,63.198.246.96
65.61.236.166,70.205.210.217
14.238.237.166,13.201.53.89
206.63.237.106,206.33.234.166
60.63.29.104,60.216.156.167
126.133.5.166,125.5.4.41
10.34.6.200,11.35.249.102
10.57.237.166,11.54.43.161
208.63.27.117,216.192.235.141
68.59.236.140,64.45.243.12
128.34.9.173,128.63.15.34
61.55.27.106,61.40.231.166
209.132.7.186,217.132.135.185
204.61.29.173,204.53.26.34
65.132.27.173,70.4.156.82
204.35.236.179,204.33.242.176
202.131.8.153,202.252.138.154
61.56.236.185,61.36.211.71
201.64.27.140,201.124.236.18
17.238.237.145,17.209.203.236
203.55.26.167,203.57.109.88
209.61.26.117,217.42.145.180
203.239.5.110,203.246.250.94
70.30.5.134,66.230.251.254
128.238.236.188,128.208.18.189
127.58.237.150,124.204.234.22
208.59.9.130,216.196.243.229
201.63.28.107,201.56.226.104
128.34.7.131,128.63.7.15
206.132.237.184,206.251.11.70
14.133.8.110,13.133.12.81
126.130.8.144,125.1.115.19
67.131.236.147,69.128.50.144
123.61.28.197,122.202.155.19
127.34.26.176,124.220.29.74
126.56.8.157,125.220.245.2
209.33.7.173,217.61.120.92
122.236.9.180,123.107.139.180
66.31.25.129,68.232.236.5
66.239.9.147,68.105.118.232
204.60.25.173,204.52.229.210
64.34.28.183,71.222.28.207
17.32.25.196,17.35.236.10
203.235.26.143,203.243.105.16
66.55.235.155,68.215.212.24
120.239.9.184,120.176.241.58
120.62.29.144,120.56.99.233
10.63.25.167,11.48.235.167
207.57.235.115,207.49.215.183
10.32.9.146,11.32.15.9
209.238.6.139,217.240.121.104
124.58.7.102,127.51.120.86
63.31.236.153,62.224.52.249
67.35.235.178,69.62.51.49
63.132.237.132,62.4.11.226
208.236.235.187,216.84.204.199
129.130.29.107,129.254.227.148
70.238.6.166,66.40.134.166
64.239.26.160,71.79.22.169
63.64.7.155,62.131.120.155
206.61.27.189,206.34.155.67
61.130.5.137,61.130.133.135
13.238.236.152,14.22.204.249
202.58.5.163,202.60.133.36
202.57.25.165,202.62.147.219
11.64.236.184,10.128.51.68
66.130.28.187,68.0.21.68
122.130.7.184,123.0.7.70
12.33.237.128,15.62.52.134
125.56.8.111,126.211.113.144
69.236.25.185,65.147.101.198
206.59.8.162,206.38.142.162
127.62.8.119,124.200.10.112
67.58.28.195,69.36.98.239
205.63.25.191,205.48.228.192
63.131.28.190,62.2.149.65
62.132.7.195,63.123.135.231
126.236.29.165,125.115.100.82
208.237.5.131,216.85.122.112
128.30.236.127,128.23.242.64
63.60.7.107,62.195.120.88
60.30.25.194,60.233.20.246
65.55.235.176,70.199.232.50
208.57.236.121,216.198.10.68
15.59.7.123,12.206.135.187
124.58.5.100,127.51.123.108
61.60.26.152,61.35.230.228
129.31.6.180,129.24.134.181
204.133.8.173,204.250.245.45
63.132.7.142,62.4.135.142
122.134.237.106,123.6.45.169
121.237.7.186,121.213.120.57
120.55.27.160,120.54.236.32
200.58.6.151,200.222.249.111
125.131.7.151,126.0.248.136
124.134.26.176,127.134.105.79
65.59.8.139,70.202.139.24
61.61.236.109,61.34.21.163
68.238.236.104,64.206.52.91
121.59.7.113,121.58.248.117
10.236.6.181,11.180.134.205
70.132.9.146,66.123.141.149
61.61.29.178,61.34.155.202
126.64.6.194,125.128.134.245
202.30.29.106,202.31.19.101
62.60.8.187,63.204.114.184
200.58.8.183,200.222.242.183
64.60.237.101,71.203.210.146
12.236.7.195,15.244.7.152
15.64.8.114,12.188.8.114
129.58.9.189,129.43.241.189
66.64.25.113,68.188.145.136
127.55.26.143,124.199.101.0
65.235.237.133,70.72.51.29
121.34.26.111,121.34.145.159
62.235.235.156,63.10.20.29
124.64.28.135,127.64.154.152
122.63.235.165,123.223.244.220
15.61.8.185,12.202.247.57
124.235.235.117,127.207.244.178
10.134.237.164,11.248.42.92
123.134.26.182,122.120.21.49
64.56.25.137,71.207.235.234
124.237.235.133,127.202.11.106
200.132.25.109,200.123.16.146
205.239.9.199,205.247.14.80
201.131.8.136,201.254.240.134
64.63.27.124,71.201.19.130
61.235.235.129,61.233.243.103
127.32.5.185,124.223.123.196
13.60.9.100,14.203.137.93
12.58.8.125,15.41.242.66
207.239.8.100,207.150.240.84
11.55.7.141,10.198.135.130
11.62.6.181,10.207.249.77
126.60.26.190,125.219.229.62
206.55.8.104,206.41.13.168
200.34.7.198,200.195.248.174
120.64.29.109,120.67.148.93
128.235.5.186,128.212.251.57
17.239.8.169,17.208.139.91
204.35.7.102,204.33.120.145
70.59.7.166,66.218.135.169
