13.41.107.98,14.55.25.132
14.122.19.154,13.133.237.154
10.128.50.107,11.64.237.107
13.134.132.130,14.134.5.157
63.205.109.184,62.61.26.123
10.206.10.188,11.63.236.189
12.7.29.56,15.134.26.187
63.224.154.120,62.31.29.135
124.224.248.107,127.30.7.149
14.123.114.86,13.132.9.106
66.128.248.22,70.64.7.146
123.221.211.99,122.61.235.157
70.206.232.75,65.62.27.176
129.250.246.27,129.133.9.153
68.192.249.47,66.32.6.167
62.225.20.200,63.30.235.199
70.76.109.155,65.236.29.133
128.47.136.241,128.56.8.142
207.248.29.70,207.134.29.122
122.45.7.6,123.237.7.128
126.73.123.67,125.239.5.188
62.220.115.232,63.34.9.151
207.50.159.154,207.59.27.128
15.246.123.65,12.238.5.190
65.33.112.113,69.63.8.112
205.244.11.104,205.236.9.147
64.203.203.102,68.235.236.152
122.127.20.183,123.130.29.183
62.221.102.140,63.35.25.147
65.124.11.87,69.64.236.160
62.200.249.39,63.55.6.171
127.16.207.27,124.30.235.195
202.60.16.221,202.58.235.173
203.55.40.221,203.62.235.161
66.192.135.49,70.32.7.182
203.133.108.243,203.133.27.132
61.133.20.83,61.133.27.172
68.232.235.19,66.31.28.131
69.35.242.83,67.60.9.164
129.63.244.71,129.35.235.185
123.215.14.158,122.55.8.158
64.42.227.229,68.61.29.152
70.199.107.149,65.55.27.200
206.33.236.25,206.63.235.130
203.25.151.77,203.30.27.114
124.205.245.160,127.59.237.175
121.214.45.91,121.239.237.161
216.83.24.203,208.235.27.177
124.5.108.236,127.133.28.148
203.245.7.125,203.237.7.125
65.249.13.123,69.134.236.155
126.75.203.38,125.236.236.161
65.61.99.143,69.34.25.119
207.32.28.182,207.32.28.178
125.194.23.123,126.34.27.200
62.220.121.113,63.34.6.146
11.49.27.186,10.62.27.184
61.237.100.136,61.237.27.113
122.43.235.154,123.235.237.100
65.251.142.227,69.132.8.157
62.2.148.141,63.131.29.112
201.250.238.158,201.133.26.158
62.131.242.4,63.64.237.155
206.60.233.185,206.35.26.122
71.205.150.129,64.58.26.142
11.53.4.25,10.59.5.153
61.67.149.162,61.64.25.172
207.52.102.223,207.60.26.161
204.253.27.139,204.131.27.144
64.23.9.133,68.31.8.121
128.132.210.132,128.132.236.131
68.188.20.247,66.64.236.137
203.244.225.103,203.236.26.136
217.42.138.64,209.61.8.127
123.217.112.78,122.57.9.118
206.35.249.44,206.60.6.163
120.254.10.100,120.131.236.104
65.145.121.140,69.238.6.112
12.207.210.239,15.58.236.151
204.147.244.141,204.236.237.149
200.222.243.148,200.58.9.101
66.123.134.250,70.132.6.136
10.4.11.214,11.132.235.168
129.25.135.60,129.30.7.195
204.33.244.254,204.35.235.158
127.33.132.127,124.34.5.193
216.194.235.211,208.61.27.173
65.124.134.213,69.64.6.170
71.5.212.106,64.133.236.106
68.106.157.150,66.237.25.102
120.61.18.166,120.59.29.160
66.222.44.72,70.63.236.112
126.195.121.184,125.35.6.121
206.143.28.137,206.239.29.134
121.209.122.79,121.235.5.119
65.253.12.107,69.131.8.105
122.122.158.154,123.133.25.101
127.200.145.76,124.239.26.181
71.3.12.19,64.130.9.132
12.202.231.117,15.61.27.196
122.200.21.2,123.62.25.133
68.223.10.250,66.58.8.138
71.201.210.193,64.63.236.190
62.199.245.5,63.56.237.138
61.39.101.177,61.58.28.118
125.231.114.189,126.30.8.188
60.223.23.51,60.56.27.177
71.201.20.25,64.63.29.130
128.43.143.44,128.60.8.173
203.52.238.128,203.60.26.143
61.63.7.172,61.35.7.108
127.134.121.28,124.134.6.196
204.253.29.23,204.131.28.200
10.4.12.221,11.132.236.172
126.192.51.124,125.32.237.133
201.62.249.28,201.57.6.157
68.1.202.199,66.131.236.184
68.104.105.218,66.238.25.165
71.78.42.254,64.238.236.158
63.15.232.183,62.239.235.199
62.194.43.224,63.61.237.143
129.62.31.91,129.34.27.107
121.214.249.41,121.239.6.170
65.252.150.96,69.130.26.103
11.127.251.127,10.64.5.159
63.191.250.199,62.64.5.187
69.129.12.14,67.130.235.144
123.0.12.55,122.130.9.183
203.130.134.79,203.130.6.119
207.55.6.251,207.62.6.155
120.17.202.139,120.30.237.116
12.112.148.230,15.239.29.138
16.199.97.120,16.55.26.129
217.128.211.142,209.130.235.146
11.54.231.171,10.57.27.169
14.120.244.234,13.134.235.132
68.107.105.184,66.236.25.123
71.73.107.47,64.235.25.175
121.215.20.170,121.238.28.164
71.4.132.188,64.132.5.189
64.22.17.253,68.30.25.157
217.134.20.210,209.134.235.164
10.1.204.173,11.130.236.172
17.59.249.177,17.60.6.118
207.254.205.174,207.130.236.110
128.41.22.124,128.62.25.125
206.60.20.73,206.35.236.114
129.46.224.202,129.63.25.200
65.23.8.136,69.31.8.135
207.48.113.55,207.56.9.179
127.51.121.18,124.58.6.140
216.221.205.17,208.33.237.150
65.34.138.124,69.61.8.125
61.33.204.219,61.63.236.163
12.207.110.200,15.58.26.183
127.131.12.100,124.130.9.133
63.122.152.6,62.133.27.153
17.209.31.104,17.238.27.151
216.193.234.17,208.62.237.194
65.39.234.197,69.56.237.185
122.203.20.172,123.60.29.173
123.223.109.184,122.63.26.123
121.213.121.125,121.237.6.133
205.31.100.98,205.30.27.156
13.133.13.82,14.133.9.108
120.34.156.127,120.34.27.127
201.147.45.82,201.236.237.164
11.181.100.69,10.237.27.186
129.41.108.109,129.57.27.141
204.34.148.190,204.33.27.190
68.194.121.107,66.34.6.139
216.196.248.99,208.59.7.101
127.48.149.98,124.56.25.157
60.126.235.23,60.131.25.145
125.5.234.244,126.133.236.147
16.23.13.135,16.235.9.137
65.62.248.74,69.33.7.180
121.58.225.178,121.59.26.117
216.84.7.114,208.236.7.130
121.135.51.33,121.134.235.166
61.62.6.211,61.34.6.163
203.244.250.186,203.236.5.186
63.200.135.180,62.59.7.117
123.106.245.176,122.237.8.112
12.188.200.134,15.64.235.152
60.191.6.210,60.64.6.196
205.54.45.169,205.57.236.106
11.51.228.110,10.60.28.110
63.207.110.168,62.63.26.160
204.49.133.237,204.58.5.145
216.0.108.147,208.130.28.140
14.120.119.82,13.134.8.165
217.44.6.151,209.56.6.151
13.16.109.143,14.30.29.119
13.37.26.158,14.57.28.130
204.49.153.29,204.58.26.129
123.104.120.76,122.238.7.181
124.78.13.159,127.235.237.103
204.50.23.124,204.57.235.124
127.17.122.103,124.31.5.107
17.130.157.46,17.131.25.174
60.16.44.196,60.235.236.187
121.63.120.191,121.62.7.195
16.224.251.190,16.31.5.190
216.86.21.79,208.238.237.177
70.206.50.169,65.62.237.162
70.3.6.141,65.131.6.192
15.63.107.97,12.32.27.130
64.44.140.171,68.58.9.169
14.21.98.164,13.237.26.171
17.57.227.161,17.62.27.174
120.179.232.100,120.236.27.139
124.191.5.23,127.64.5.139
63.15.7.21,62.239.7.136
60.20.6.203,60.236.6.179
217.241.9.100,209.239.8.132
14.23.118.184,13.239.9.123
65.253.29.68,69.131.26.195
15.44.211.76,12.60.235.115
123.104.108.60,122.238.25.189
14.17.7.160,13.235.7.167
11.251.109.18,10.132.26.130
124.221.27.131,127.35.27.141
126.75.207.248,125.236.235.128
128.43.23.136,128.60.235.147
14.222.135.14,13.33.7.130
66.218.134.102,70.59.6.102
201.61.115.26,201.59.8.137
205.128.144.216,205.130.25.163
204.250.226.253,204.133.26.140
11.32.4.182,10.32.5.182
129.61.245.141,129.33.236.112
13.132.106.166,14.132.26.166
204.53.6.154,204.61.6.152
201.63.228.118,201.56.27.118
121.212.7.152,121.236.7.152
17.35.239.212,17.32.27.168
60.218.248.125,60.61.7.128
206.67.152.98,206.64.25.156
124.220.6.242,127.34.6.130
71.222.6.65,64.34.6.126
200.125.154.80,200.130.29.111
13.60.234.83,14.34.28.109
13.134.147.176,14.134.29.183
125.4.119.135,126.132.8.120
122.127.6.183,123.130.6.179
11.55.137.139,10.56.9.139
66.221.20.71,70.61.29.187
216.222.204.183,208.34.236.183
60.20.12.125,60.236.9.156
10.203.21.34,11.56.236.164
65.38.155.85,69.57.28.170
126.239.4.243,125.30.5.140
201.249.136.170,201.134.9.197
200.44.148.152,200.235.28.155
66.40.133.246,70.238.5.134
70.203.148.230,65.58.27.154
65.250.251.187,69.133.5.185
123.193.237.72,122.33.237.176
11.57.30.167,10.55.26.160
206.143.29.64,206.239.28.191
65.32.133.98,69.62.5.133
66.126.12.53,70.130.237.176
201.144.109.16,201.238.26.145
200.224.244.169,200.30.236.169
206.37.28.156,206.57.27.141
60.22.52.162,60.239.235.173
65.249.241.97,69.134.8.158
126.238.248.29,125.31.7.133
126.214.155.95,125.62.29.111
201.58.147.176,201.61.29.119
205.134.156.150,205.134.27.138
64.132.21.107,68.132.237.131
206.36.155.177,206.56.29.182
122.206.148.168,123.59.28.193
205.132.237.94,205.132.26.174
206.37.14.110,206.57.8.110
125.195.13.229,126.35.9.154
12.223.151.156,15.34.25.109
122.223.235.38,123.32.28.170
123.220.157.93,122.60.29.173
125.128.139.132,126.64.9.123
121.132.120.82,121.132.7.172
68.188.149.138,66.64.29.114
206.139.29.175,206.235.28.111
128.63.25.186,128.34.25.185
123.195.99.55,122.34.28.179
14.199.18.75,13.55.29.117
60.221.7.239,60.59.7.144
14.223.250.78,13.32.5.182
62.200.226.151,63.55.26.151
203.133.243.13,203.133.236.144
65.252.138.115,69.130.9.149
124.75.240.247,127.236.8.151
126.209.112.212,125.59.9.165
206.32.133.151,206.62.5.145
71.207.250.153,64.56.5.136
124.221.203.123,127.35.237.123
17.131.23.246,17.130.235.200
126.239.7.33,125.30.7.174
64.60.251.179,68.32.5.181
201.61.213.116,201.59.236.131
120.59.234.132,120.60.29.152
16.125.107.45,16.131.29.165
202.178.132.178,202.237.5.116
65.147.120.223,69.236.7.175
16.19.227.174,16.236.25.161
10.204.248.50,11.60.7.180
64.129.100.139,68.130.29.145
16.201.7.112,16.57.7.135
13.207.7.40,14.235.7.199
13.35.226.70,14.60.29.194
125.215.122.149,126.55.5.146
124.78.234.133,127.235.28.154
204.144.123.14,204.238.5.134
17.58.135.67,17.61.7.189
70.220.112.149,65.34.8.149
13.203.109.188,14.236.26.125
16.223.237.87,16.32.236.167
12.206.45.165,15.59.236.101
16.202.98.11,16.58.29.132
15.246.108.118,12.238.29.118
206.251.236.40,206.132.29.171
15.247.31.57,12.239.27.186
11.31.28.118,10.30.27.112
70.223.100.52,65.32.27.179
17.132.105.47,17.132.25.163
120.61.4.16,120.59.5.143
13.128.243.174,14.131.9.162
66.223.115.226,70.62.9.132
10.198.147.106,11.55.27.192
125.221.97.227,126.57.25.141
203.34.155.176,203.33.27.112
60.221.24.105,60.59.27.136
121.132.205.1,121.132.237.158
68.223.23.91,66.58.27.193
71.5.18.78,64.133.25.182
122.122.50.187,123.133.237.185
125.230.144.148,126.31.27.131
12.114.154.149,15.237.28.146
16.188.243.48,16.64.237.183
61.133.19.47,61.133.28.163
122.207.96.210,123.58.27.165
61.233.23.27,61.235.25.133
216.196.229.114,208.59.29.146
71.5.5.71,64.133.5.120
62.223.20.125,63.32.236.124
127.50.140.183,124.59.9.115
11.251.108.60,10.132.27.192
16.224.236.187,16.31.29.123
129.47.43.91,129.62.235.104
65.32.137.80,69.62.8.161
202.30.152.155,202.31.27.155
60.123.233.106,60.132.26.146
201.255.132.87,201.130.5.104
125.223.101.180,126.59.26.115
122.221.27.194,123.35.27.188
204.34.136.128,204.33.9.135
17.58.154.136,17.61.26.145
203.245.14.252,203.237.8.157
71.233.132.135,64.30.5.123
200.40.159.107,200.239.27.132
126.74.43.76,125.237.235.115
217.46.143.77,209.59.8.180
123.217.98.224,122.57.29.159
15.131.114.166,12.130.8.162
126.217.121.107,125.55.6.147
65.146.228.27,69.237.29.155
129.140.52.151,129.235.235.131
120.54.248.30,120.55.7.158
217.132.158.110,209.132.26.110
66.192.133.14,70.32.5.130
61.233.14.213,61.235.8.164
10.222.205.184,11.34.237.187
201.60.248.43,201.58.7.171
68.220.150.179,66.56.26.181
69.38.244.195,67.57.9.188
203.24.238.232,203.31.25.147
12.113.5.165,15.238.5.104
62.193.30.248,63.63.26.139
216.223.4.233,208.35.5.150
11.33.244.143,10.33.237.115
61.36.29.190,61.56.28.126
127.207.5.128,124.235.5.143
10.72.52.109,11.239.237.108
203.244.243.21,203.236.8.132
216.231.23.87,208.31.25.103
124.224.235.129,127.30.27.142
121.124.44.197,121.64.237.184
15.38.159.186,12.55.27.197
10.1.103.144,11.130.27.147
202.64.43.82,202.64.236.173
60.126.44.136,60.131.237.145
70.4.137.152,65.132.9.195
121.57.30.223,121.57.25.175
127.53.27.123,124.61.29.196
17.24.226.181,17.30.28.181
10.72.53.124,11.239.236.157
200.192.132.221,200.32.5.173
17.211.120.224,17.236.7.159
10.7.228.54,11.134.25.176
65.36.136.67,69.58.9.188
69.134.233.80,67.134.26.161
126.217.236.186,125.55.235.122
217.132.159.117,209.132.27.117
202.63.10.65,202.56.236.126
206.255.139.14,206.130.9.145
17.64.203.75,17.64.237.113
216.192.233.8,208.63.25.147
13.132.116.169,14.132.8.162
122.199.204.95,123.55.237.111
61.130.154.28,61.130.29.141
13.203.118.232,14.236.8.128
15.47.107.13,12.63.27.132
12.203.4.40,15.60.5.168
13.200.12.174,14.239.237.174
216.193.16.116,208.62.25.116
202.56.229.43,202.62.26.197
71.78.157.118,64.238.29.136
207.255.99.44,207.131.29.172
65.37.4.143,69.59.5.151
121.59.242.49,121.58.237.182
66.43.248.171,70.236.7.164
64.23.30.116,68.31.26.115
217.61.98.247,209.33.26.137
217.128.6.73,209.130.6.112
14.231.157.105,13.30.28.134
122.222.243.242,123.33.9.148
15.62.140.137,12.33.9.118
203.52.239.150,203.60.27.150
64.63.121.17,68.34.6.198
60.21.106.22,60.237.29.134
16.124.140.170,16.130.8.169
124.75.251.77,127.236.5.117
60.221.232.104,60.59.235.105
123.222.96.86,122.62.27.104
200.225.235.224,200.31.235.199
202.58.11.152,202.61.236.105
126.238.231.171,125.31.25.107
63.10.19.240,62.235.237.199
200.225.107.101,200.31.25.153
14.17.213.37,13.235.236.170
202.31.204.226,202.30.235.133
127.33.51.26,124.34.235.153
124.1.4.65,127.131.5.126
205.51.202.134,205.60.237.120
200.122.226.182,200.133.26.178
66.231.118.192,70.31.8.191
203.34.140.163,203.33.8.173
62.84.123.239,63.236.5.129
11.49.9.82,10.62.9.100
129.41.106.136,129.57.28.151
64.67.106.80,68.64.29.175
203.50.158.234,203.57.26.145
124.74.42.182,127.237.237.178
127.17.120.15,124.31.7.144
10.239.99.51,11.30.28.180
200.216.154.125,200.63.29.125
63.204.97.8,62.60.26.139
64.203.6.134,68.235.6.134
207.145.237.35,207.235.236.192
17.132.121.22,17.132.6.136
127.130.12.30,124.131.237.129
128.211.146.118,128.236.29.114
60.16.40.74,60.235.235.181
206.141.18.226,206.237.26.133
14.123.115.111,13.132.8.135
65.149.114.224,69.235.8.129
120.62.249.146,120.57.6.109
123.6.155.45,122.134.28.197
13.207.4.47,14.235.5.163
68.220.151.139,66.56.27.117
205.127.105.43,205.64.26.171
61.40.251.248,61.55.5.155
13.60.249.39,14.34.6.163
63.203.235.139,62.56.236.116
125.192.27.63,126.32.28.191
124.73.213.103,127.238.237.128
200.42.133.165,200.237.5.165
126.210.146.120,125.57.25.199
71.3.6.113,64.130.6.114
129.46.228.74,129.63.29.176
124.199.120.208,127.55.7.175
14.123.123.118,13.132.5.134
63.13.212.91,62.237.237.101
216.198.11.2,208.57.237.141
129.44.27.62,129.60.29.198
12.7.7.120,15.134.7.152
124.73.116.85,127.238.9.169
128.133.113.107,128.133.9.197
64.43.205.101,68.60.236.129
17.130.43.44,17.131.236.172
124.4.234.120,127.132.29.195
207.150.249.93,207.239.6.164
202.248.231.195,202.134.25.189
66.192.147.34,70.32.29.164
202.34.11.74,202.35.235.181
63.225.146.117,62.30.29.138
63.127.203.107,62.131.236.132
216.198.140.141,208.57.8.149
127.64.21.125,124.64.236.140
126.208.241.8,125.58.8.136
13.61.119.113,14.35.9.113
205.244.202.123,205.236.236.120
121.132.100.128,121.132.28.199
200.192.11.180,200.32.235.179
217.45.27.46,209.57.27.166
207.35.248.92,207.34.7.172
12.205.29.42,15.57.26.169
206.35.228.118,206.60.29.129
13.133.236.170,14.133.236.170
204.25.245.172,204.31.237.172
66.217.29.141,70.57.26.112
217.61.116.192,209.33.8.191
129.139.139.202,129.236.9.176
202.61.121.14,202.59.6.150
205.244.6.181,205.236.6.176
120.33.4.184,120.33.5.185
69.35.234.84,67.60.28.100
11.35.232.136,10.34.27.119
207.34.232.198,207.35.27.185
128.62.237.240,128.35.29.147
120.63.248.17,120.56.7.142
125.223.100.138,126.59.27.148
207.52.122.69,207.60.5.186
121.58.249.96,121.59.6.159
201.59.135.172,201.60.7.109
125.195.205.132,126.35.236.123
15.44.9.9,12.60.8.138
126.5.108.124,125.133.28.125
205.245.29.153,205.237.29.138
15.46.134.97,12.62.6.110
70.199.106.247,65.55.26.151
13.62.153.112,14.33.25.113
123.188.42.219,122.64.237.161
69.31.52.78,67.30.236.112
10.75.144.126,11.236.25.142
12.1.29.116,15.131.26.145
120.63.21.179,120.56.236.116
207.251.155.16,207.132.28.135
127.130.249.46,124.131.6.162
216.196.224.115,208.59.27.113
123.223.121.175,122.63.6.111
205.51.119.79,205.60.8.179
69.40.19.69,67.55.236.186
12.221.4.162,15.33.5.160
124.6.135.160,127.134.7.175
128.61.7.101,128.33.7.136
203.52.234.99,203.60.29.140
122.202.158.183,123.61.25.115
127.202.235.41,124.237.28.169
61.131.202.100,61.131.236.105
13.63.20.150,14.32.235.106
15.41.251.65,12.58.5.190
14.204.242.86,13.56.8.106
217.45.7.97,209.57.7.110
64.133.204.82,68.133.236.108
216.7.6.114,208.134.6.117
127.56.47.10,124.55.235.145
217.17.152.73,209.30.25.178
206.35.52.163,206.60.235.101
124.222.154.207,127.33.25.183
200.188.133.66,200.64.5.125
69.62.228.164,67.35.25.171
66.122.229.175,70.133.26.103
68.233.152.76,66.30.27.179
69.133.26.205,67.133.25.178
60.217.108.209,60.62.28.174
203.24.237.134,203.31.26.122
13.133.20.43,14.133.29.171
121.133.28.186,121.133.25.120
203.35.108.87,203.32.29.107
121.135.133.135,121.134.5.155
13.41.108.20,14.55.29.133
204.48.15.136,204.59.235.139
202.56.52.29,202.62.235.157
68.107.120.186,66.236.7.122
201.151.204.222,201.235.236.174
202.31.20.188,202.30.27.125
120.32.149.96,120.32.29.159
202.253.23.252,202.130.235.157
129.140.247.124,129.235.8.140
63.202.152.95,62.57.25.163
123.221.212.178,122.61.237.176
206.141.17.137,206.237.25.198
60.22.251.137,60.239.5.198
60.22.50.131,60.239.237.192
71.76.236.118,64.236.27.129
122.47.103.223,123.238.25.167
206.139.4.158,206.235.5.158
11.179.245.33,10.235.236.174
13.37.6.242,14.57.6.149
125.223.113.155,126.59.9.153
14.122.224.73,13.133.27.113
202.63.15.46,202.56.235.174
16.19.248.11,16.236.7.129
13.202.147.13,14.237.27.145
206.139.210.203,206.235.237.179
127.16.26.119,124.30.28.113
123.219.5.29,122.59.5.141
122.200.4.35,123.62.5.172
14.205.108.209,13.57.28.174
120.249.149.24,120.134.28.131
60.221.28.63,60.59.29.191
68.192.247.78,66.32.8.182
122.43.123.118,123.235.5.118
14.131.50.228,13.64.236.197
121.57.6.154,121.57.6.192
121.128.234.155,121.131.29.129
71.2.47.177,64.131.235.178
128.128.42.185,128.130.237.185
120.178.20.193,120.237.236.190
120.63.249.19,120.56.6.140
62.3.240.101,63.130.8.101
68.5.203.76,66.133.235.112
207.55.204.142,207.62.237.114
125.218.132.185,126.61.5.184
124.205.244.113,127.59.236.114
127.132.237.142,124.132.25.150
63.201.242.177,62.58.8.194
14.17.211.102,13.235.235.154
14.207.212.226,13.59.236.192
125.192.5.239,126.32.5.193
66.126.249.123,70.130.6.155
62.192.153.81,63.62.26.174
207.35.53.24,207.34.236.155
206.254.152.118,206.131.27.112
64.41.5.180,68.63.5.181
11.32.239.137,10.32.235.118
124.74.226.246,127.237.25.150
121.128.240.116,121.131.9.197
64.42.250.79,68.61.5.177
202.63.233.70,202.56.26.186
16.204.110.232,16.60.26.136
64.22.213.73,68.30.236.182
68.221.113.177,66.57.8.114
71.191.53.160,64.64.236.103
16.125.115.6,16.131.8.154
200.222.236.87,200.58.29.103
204.124.114.90,204.64.8.106
61.40.42.79,61.55.236.115
205.132.40.177,205.132.235.176
16.199.112.26,16.55.9.154
63.127.202.218,62.131.237.160
11.182.243.87,10.238.237.103
124.4.244.201,127.132.8.176
17.211.213.173,17.236.236.100
60.218.239.46,60.61.25.174
10.128.157.50,11.64.25.180
216.193.6.161,208.62.6.174
62.194.157.32,63.61.29.167
207.55.29.245,207.62.29.144
15.67.229.130,12.64.29.196
202.253.148.167,202.130.25.107
60.216.154.7,60.63.25.135
68.106.10.193,66.237.237.190
122.206.47.98,123.59.235.100
11.30.251.179,10.31.5.180
121.215.11.255,121.238.9.128
60.222.45.39,60.57.237.163
64.63.205.71,68.34.236.200
63.14.151.201,62.238.27.176
120.250.158.253,120.133.26.156
17.60.243.78,17.56.237.182
70.76.117.176,65.236.9.183
123.225.152.104,122.30.27.105
125.193.243.108,126.33.235.109
63.203.5.140,62.56.5.116
203.35.207.12,203.32.235.145
13.36.135.129,14.56.7.158
68.4.120.101,66.132.7.105
66.193.5.111,70.33.5.103
204.54.236.114,204.63.28.116
123.225.153.81,122.30.26.166
64.128.134.74,68.131.6.117
69.30.229.187,67.31.26.120
16.206.134.179,16.63.6.179
16.200.212.124,16.56.237.124
13.63.19.69,14.32.236.184
126.78.156.136,125.235.28.199
15.247.11.142,12.239.8.118
14.123.106.126,13.132.29.126
126.74.133.174,125.237.5.110
129.47.157.79,129.62.29.119
200.122.13.70,200.133.236.184
125.219.227.135,126.60.28.120
122.46.12.64,123.239.235.191
120.180.250.171,120.235.5.105
125.216.143.174,126.63.8.110
202.54.247.137,202.55.8.112
124.78.235.149,127.235.29.101
120.179.233.67,120.236.26.189
200.224.7.100,200.30.7.155
68.4.102.161,66.132.25.174
124.225.232.123,127.31.235.155
64.204.40.211,68.236.235.172
205.246.211.122,205.238.237.121
217.47.249.168,209.58.6.107
15.43.235.169,12.56.27.166
128.128.149.146,128.130.28.101
60.216.153.102,60.63.26.192
128.41.18.187,128.62.29.187
66.222.143.85,70.63.9.164
64.128.149.159,68.131.25.111
203.53.239.79,203.61.235.183
62.197.26.187,63.59.26.184
207.250.20.6,207.133.235.134
129.62.202.232,129.34.236.135
61.134.19.123,61.134.28.155
15.41.249.154,12.58.6.100
60.217.116.164,60.62.8.165
206.32.134.69,206.62.6.120
11.31.12.149,10.30.8.149
70.220.102.183,65.34.25.179
126.214.134.71,125.62.6.120
69.133.4.235,67.133.5.192
125.194.20.172,126.34.25.164
125.0.245.16,126.131.8.135
12.7.27.186,15.134.28.121
17.134.28.74,17.134.27.117
12.201.133.150,15.62.5.106
61.32.133.16,61.62.5.131
15.44.6.226,12.60.6.129
11.49.4.111,10.62.5.111
65.60.141.25,69.35.8.198
202.62.144.81,202.57.27.102
205.247.235.164,205.239.236.100
62.224.231.205,63.31.27.180
68.106.159.39,66.237.27.167
200.123.21.210,200.132.29.160
217.63.102.102,209.34.26.104
61.23.104.249,61.30.27.136
216.231.6.166,208.31.6.166
203.247.5.134,203.238.5.138
125.118.224.125,126.235.25.125
207.30.248.14,207.30.7.145
